id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
422,2.7536413082748784e-23,1.2465640778271362e-125,3.9592148984709364e-88,1.717699326654159e-11,0.0,2.6005013523583596e-63,5.100262761071322e-117,2.038734672664138e-72,2.7593158560902517e-61,3.6425787485343002e-196,1.8066724660469393e-39,5.249564607393646e-133,1.735234755067554e-26,5.829685478925774e-101,7.256512821706854e-150,3.152942698341337e-165,4.8953987148184307e-107,3.5480284206830804e-65,1.8615095077341666e-108,1.4610384266853013e-92,1.0669653862038089e-50,4.5632146954679793e-85,1.4237179556049334e-65,2.6703075072678355e-71,5.33842917881358e-106,1.3774330970600058e-72,3.193513837409557e-34,1.772812646595284e-97,6.62935564087262e-67,1.1881189139357677e-82,3.7484868183664504e-84,4.110112798806862e-27,1.5440792521000718e-56,1.1995505584581979e-42,4.955197905581545e-106,2.1444110725185215e-158,5.93385110072201e-101,5.43644078021618e-110,2.3362528220815603e-110,1.1102853429827825e-69,2.0804913714360446e-88,5.826053366455968e-48,4.398524785741419e-155,1.879743230752813e-63,1.2552839418411605e-96,1.639135467824185e-47,1.4354083766255406e-33,6.340618682584851e-176,1.3823470090542224e-73,7.531818530897858e-83,2.5358306160587647e-46,8.6239474187057e-33,6.124084379374823e-40,8.105549288450047e-19,0.49999999999141154,5.4513116850224273e-17,1.054641012796572e-43,7.620340246685048e-168,1.3023570344373646e-43,1.9156101015088815e-112,9.347256427628982e-81,1.2468216290309021e-101,5.1966745307282466e-67,4.697071975430198e-196,8.298985348005517e-85,0.49999999999141154,1.0169606261370724e-85,1.961962659163631e-85,1.031495012147401e-24,1.8822701506026065e-31,2.2913056118535932e-40,6.952557093589081e-123,5.589204423271313e-127,1.5673458616149473e-60,2.5365748294760686e-101,1.2948013064748883e-33,9.381988005187609e-23,1.121272468115439e-80,6.493485707962457e-121,2.348601772081547e-54,1.738093493372573e-76,1.4314053256419928e-61,1.4609810402442263e-159,8.414375731411318e-53,1.3673223542769607e-115,3.884979365343199e-46,1.1457917940989858e-28,6.601210918558335e-45,1.547946143999356e-163,6.166125407698667e-185,3.385896773775017e-85,4.381137466775812e-106,1.7288038793790977e-54,9.914312701630746e-57,6.076302382710088e-51,2.204570647194025e-124,9.157278642142328e-71,3.541876848187543e-121,2.348471827773495e-46
424,7.552024414470106e-86,1.7225083209581617e-180,6.880350921880306e-85,1.316446629472554e-16,0.0,2.5504858829888382e-62,9.164265827270642e-126,2.1015603471817506e-136,1.611237155862541e-107,1.8449883935611767e-218,2.4972714634771196e-55,4.358760992713935e-196,1.0490274358233927e-101,7.671796741881832e-154,8.370932962313119e-128,2.1378131436790068e-162,3.0061944624395624e-113,1.741329727237999e-103,0.19968781268236424,2.1563772647409186e-134,5.1124396153551845e-84,1.3204220243066178e-17,1.6170664049536011e-22,2.5439987836997025e-39,5.554969091576417e-33,2.2643191204671175e-49,1.0997666790747929e-72,0.1996878126824985,1.3301237488380997e-49,2.3348995058595478e-63,1.6041831013131258e-51,2.1574418316883374e-31,2.8342712258771333e-87,3.068015583493824e-105,6.196768995011216e-51,2.0425560448818315e-186,5.297085633752023e-88,7.740657784595768e-74,1.0005025830875956e-89,3.3700981756135136e-26,4.028823404005401e-43,1.191283369557195e-97,1.4539650622464052e-115,0.19968708066272953,3.039682273609115e-95,8.46530809626525e-104,9.704870807949419e-94,3.4963594921631537e-190,2.910323566646473e-122,7.596689963560972e-64,1.084744166850138e-37,2.8972264993148713e-47,1.1255926390765666e-71,4.4180348028948645e-70,2.2004030651871533e-44,4.0285355138059464e-61,1.6598271490065842e-51,6.040072928194093e-145,1.69014029812749e-58,1.1526726260702523e-110,3.8402684580167546e-72,6.249597607011678e-105,5.968949397163783e-22,2.2140627859360054e-171,2.52024147433529e-78,1.5017283343852506e-78,1.8984839429908723e-44,6.831367749409692e-49,5.8195383312608294e-39,9.820536959551135e-39,8.0944839439293965e-53,2.3547508674952194e-140,1.4845649923394746e-62,9.98795237449218e-56,6.75699964077868e-129,1.7659174491338838e-135,1.1024668263596847e-56,0.1996878126824985,5.609412509802707e-125,1.1516091674219455e-55,5.77165029442698e-106,5.026054696058693e-45,4.1863334357579834e-182,1.9532634226521403e-33,8.744259528745693e-100,1.6962634139205463e-111,2.0519314540733562e-26,4.171775969807656e-61,4.6234470226598786e-126,1.999560903419269e-129,2.299780334328846e-70,2.9363730846142275e-67,6.274022747458658e-117,8.59479388471098e-77,2.0550680323858228e-61,2.6142574604673465e-113,0.001561668607410701,0.1996878126824985,1.2168095339211724e-68
429,2.5730208052297e-35,1.1709156995430728e-121,2.4539365182193803e-108,7.592835937102727e-15,7.931046763493254e-291,1.6532319495502009e-50,2.7491692022024448e-135,1.3769465303415104e-95,3.3549823369391855e-73,6.61672515360287e-117,1.1332639276118651e-38,6.03547827176938e-142,5.137220391837237e-58,4.094221482948521e-129,9.594217863748902e-157,1.0023601478469992e-192,2.4745836847405456e-76,2.8069302321197318e-90,1.348041462856609e-139,3.6538207148920584e-117,5.802075211414699e-87,3.604981994520988e-52,4.107534012334375e-80,1.0153593161568171e-101,1.4651795416409856e-101,6.357556176675309e-93,7.210673174255612e-17,8.454709012765649e-64,4.3181269489157564e-80,3.7747381446400355e-97,1.3383436380752398e-111,1.7790554530782076e-08,9.83769488392983e-46,3.1852011057508054e-77,6.317133648414732e-109,8.243399567726535e-179,2.462790604588195e-118,1.776266791577232e-113,4.045886471297125e-112,3.961800669137419e-76,1.949539963873714e-113,1.7420774444285865e-59,2.772693534600276e-126,6.908227930732021e-66,7.586194096157036e-72,1.3829256322856289e-92,0.1982645516118036,1.7464859411071616e-200,5.775445972075423e-111,1.7168227016404658e-99,9.058909548944979e-54,0.0085288592024857,5.1238396261541466e-51,2.0236229609174762e-29,0.19826455174160698,4.210593540144798e-30,0.19826455174160698,3.3816587511784113e-164,1.1824217153847948e-63,3.0982168216985465e-125,1.0271389611357638e-109,3.1321196247240727e-90,5.134864038648904e-91,5.752444434056066e-189,4.694898654927723e-12,0.19826455174160335,2.1215345301585608e-66,1.1159334818876426e-104,2.6027847764902943e-09,5.3688189400640686e-30,5.605506734005122e-75,1.7990623107001185e-137,4.0286220119365866e-91,1.231446011473245e-58,6.691978239097628e-64,0.19826455174160698,1.061335099277927e-43,3.654588433248109e-57,1.745731588193995e-75,4.204140945157759e-68,1.1856384051353958e-90,1.054955268404762e-52,3.1092669306580966e-184,0.00014836182124446508,9.17314036568536e-78,4.028180288235446e-48,1.6646012583227258e-37,6.769072123938179e-69,1.1487527179375642e-130,1.5267070988232632e-196,1.490191229628795e-74,7.425459615900727e-145,3.080310930258209e-38,1.7661939443076564e-78,9.853096805333321e-52,2.7269440307031438e-118,2.134329540250348e-66,1.1081485598100536e-85,1.4150764199085033e-74
432,1.902815462074973e-89,3.536019400404437e-122,9.060667970475607e-72,2.6267129023601122e-18,0.0,1.0831023923145119e-52,6.415134963397458e-130,2.421029990269263e-117,1.3769664766737332e-95,1.0943979163816417e-215,2.5898380613425456e-31,5.966363555537441e-170,1.5663802421747754e-133,7.912401910499224e-134,3.6463855797568e-170,1.2555799562280394e-133,3.5265050060551283e-104,2.6147034612053393e-108,1.3668132938714736e-129,1.4824930106169382e-134,1.5985457379241603e-81,0.25026012678430115,6.904730630773227e-09,1.926150329622742e-27,2.5292969760643023e-77,0.003750370801919224,1.2476540274594e-68,3.258318097401085e-47,1.6019946332986228e-31,2.6713376013900138e-18,0.25025994480581243,0.24885868945563425,1.6607423229960024e-56,3.9965649580862575e-75,6.024024739804509e-22,2.0943026385475048e-200,4.537166953813581e-48,2.366373130260061e-40,1.839833517199495e-55,0.24687086124757665,5.420773244640432e-25,3.972535942368756e-109,4.034413313207792e-111,1.4270280746950002e-50,7.833956445778217e-73,1.08600241667401e-90,1.808438616800794e-55,2.302390037303853e-176,2.933997913069459e-130,5.634690901660258e-113,7.299666738841423e-57,2.2399541817858917e-51,3.751159071494254e-52,1.2650544098146004e-79,1.725926731901727e-32,7.72496858083954e-39,3.1357930254437283e-46,8.134720176434961e-94,2.0444340108583396e-87,4.3988980951856224e-136,3.9205863497059857e-125,1.6760632169798053e-85,3.3359392656501123e-50,4.046840845008251e-208,1.1396370392251991e-49,6.686936304009739e-93,2.1476147559173363e-48,3.5132898609402e-30,4.038662134179073e-16,9.985391890666828e-30,6.661106487669673e-45,2.246043273650764e-164,2.5061518983597626e-65,1.4252840324213586e-43,3.771403273204772e-133,4.465577027471724e-115,9.13862400584771e-95,3.8924903507023814e-29,4.389104081626844e-141,4.6666498669472756e-55,5.086617566142787e-108,4.386330221251823e-25,4.736617333747341e-196,4.1606311421933857e-48,1.743187870940987e-109,3.2368855220310264e-135,3.2203581968184014e-51,2.2102601021854018e-45,4.195104863459421e-111,4.659383828538316e-181,4.266101446583982e-65,6.009986027444779e-157,9.32556987417349e-77,9.824985629615739e-88,1.6633032111031225e-49,3.941763112343366e-123,2.5073952887832892e-14,1.3912125051811293e-65,4.2712549614644365e-49
434,3.3415367813124864e-105,8.713664387594212e-156,2.9512347835805933e-97,6.107655519052512e-26,0.0,1.3933271952145576e-64,3.6629513374254584e-107,1.955383918109137e-109,1.9366568102130403e-107,3.929101377840941e-267,1.085633287398703e-55,3.4843647405260076e-141,3.371161865467536e-122,1.9858734549105837e-118,1.43787540902707e-172,7.357025047793581e-87,2.2816825924272093e-143,7.868734187042737e-87,2.079795555033731e-139,2.0470805189955777e-119,1.4110110832138682e-79,2.2771455442905828e-39,0.14305161617248577,3.289306728475859e-25,1.4551105070103332e-74,0.004316579140215721,3.3797326140472027e-90,2.1488006057592384e-87,0.14309294321887517,0.14309294321887517,0.1430929432186366,1.279244727532975e-27,1.2659094995638976e-60,2.9668815550476434e-55,1.9572727791765046e-17,1.53747985989375e-170,7.129435274485485e-22,0.14309294321887517,0.14309294321887517,0.13703772554519816,4.7628320817635905e-20,5.4187235332293885e-130,2.054159842565733e-87,5.990325500339003e-46,4.282781016371855e-86,3.989899253950688e-75,2.230144595045823e-93,1.0278515167548427e-171,3.844887708242844e-133,4.3734692746782563e-101,9.427950842250247e-63,2.8958005200466903e-67,1.2287104531337394e-32,4.9221747172991656e-67,5.898845328072592e-47,1.2566186954437436e-14,4.338650038317997e-88,1.3622501574945855e-60,7.173772390873941e-66,1.2814297011283462e-106,2.0330876953384265e-115,2.4189995133939098e-70,9.360152743912874e-24,5.5709584407687485e-182,8.962772082921808e-101,5.796196135859274e-71,9.044094428730415e-49,0.0001293630427223839,8.237654303659137e-34,3.1952622747667996e-23,2.8789805447417593e-12,6.3054289931301726e-127,2.366929159600207e-76,1.015484769797974e-46,3.1814259243198387e-196,6.908587104508695e-172,1.2719363263054745e-70,1.3701652967250202e-57,2.376938875458749e-176,2.761515775825571e-23,1.3818060615604342e-73,3.7245596904640455e-31,2.4403991725120807e-164,5.188857875934917e-86,2.664907994918204e-115,8.17950308193792e-148,1.8427900295273412e-61,2.319608344785257e-34,2.394824352057851e-133,9.928707716103848e-183,1.075057473704632e-50,9.572706145435586e-166,4.578043574913454e-65,6.337008818589703e-78,8.061023253098339e-75,3.592822720855225e-159,2.349335722107304e-12,1.7156075681591917e-133,4.2766259874011694e-78
439,4.484601687488094e-91,4.158243725548983e-143,1.7699627732356307e-73,5.556757055435455e-17,0.0,2.2767718716911278e-48,2.147035712003648e-126,1.0252570588516866e-110,1.1500058052572239e-97,9.379304619223853e-241,8.924948181764207e-42,7.716944769636327e-168,1.2133116472927433e-124,1.179404999035973e-130,4.259384103541087e-171,9.004276992039401e-132,1.9201769374398051e-109,7.505853018623499e-104,4.4694467019986224e-129,7.783918120811037e-136,3.9470464300786315e-90,0.4334240403443543,6.97966913435942e-14,1.7182239041042316e-32,1.7109186539181012e-62,1.5462116100695853e-07,2.4537869153662493e-64,1.1623287602815516e-44,1.6211335788519735e-29,6.834696745894104e-11,2.3213259967078335e-15,0.43211999827607156,1.2275126153808339e-64,4.316199685517003e-85,6.634319950919066e-36,1.3562937709114703e-189,1.8593095074900378e-50,2.2986652472671952e-27,4.453633598912388e-45,0.1344558066899937,2.4176846748635973e-29,2.4122542373892665e-111,3.6268857393722855e-120,9.676325032363721e-47,3.152439185758995e-77,3.0501027431289355e-94,5.111627318163404e-53,3.4086945197909635e-196,1.8374261998278764e-132,9.564186340043674e-104,1.2642298843236027e-58,3.881224772131717e-45,5.907646413738799e-63,4.621445010989043e-80,2.0298296598695792e-38,4.187503427830754e-34,3.413407324398305e-35,4.462613667726534e-81,3.0297267874519566e-83,6.2614395208284e-123,1.104295298793618e-118,2.2445631432911877e-99,2.569893668403596e-48,1.4007296099063804e-196,4.052095872874839e-52,8.500942083542006e-80,3.838694095181055e-54,1.0791507416192844e-31,3.589672743988353e-16,1.6205243714431877e-36,9.887812393887842e-40,9.033905497947699e-148,5.5163002375015924e-55,7.106011234182769e-53,1.1616874997220842e-135,1.0699785472450497e-97,3.3645853474634626e-77,2.7688457631842e-28,7.086832131253656e-127,4.5649574278550065e-60,1.1943963255489689e-105,2.8268542720306204e-41,3.017839893259271e-184,4.056879416343362e-49,7.13600354689852e-91,2.213658676296643e-123,1.054991054021433e-54,1.5750298475341762e-41,2.141453225189291e-96,1.7392087915087858e-175,1.6404075943251127e-74,1.3527327486775421e-148,2.3975036106767023e-65,2.0019689895821456e-99,2.729787572964248e-52,1.0294538634024376e-128,4.8476305279604033e-23,2.7942695196530237e-55,7.269731634807603e-55
441,2.0571147920899607e-20,0.09090200066248821,3.545594200946578e-106,1.794592020819883e-50,2.483499796631555e-172,1.0822857796072266e-88,6.452378899781493e-105,1.1649759074753268e-11,0.09090980420111675,1.7108266459363997e-89,2.7994770199124897e-25,0.09090980420111675,6.619768804454976e-60,0.09090980420111675,0.09090980420111675,2.45601217578539e-183,0.09090980420111675,1.6271357790177921e-13,2.83089756021261e-121,2.185033642212758e-40,2.2885869940872525e-33,8.008821487918898e-126,1.2807145470571666e-88,7.200054596548982e-117,1.9270232881151704e-119,3.309274691484123e-120,2.018240031324757e-21,1.047394269371126e-147,9.969890832139408e-85,2.3161784126433568e-92,7.743681819663397e-87,1.975850086221362e-82,1.7261316970378577e-113,4.788074091783005e-100,2.129042314618202e-114,3.459214801580888e-143,1.0694872750765033e-129,1.1792049264325803e-139,1.6428431886153245e-139,1.9823881795590852e-110,8.140545422267356e-109,1.6131603983186773e-64,3.628102712379086e-134,6.833728781295215e-55,8.583971065071249e-84,5.63229977796874e-111,1.4445172243395515e-137,1.116093852231502e-63,0.0909098023819819,0.09090980420111675,7.602024719647978e-68,5.765586129839306e-131,9.117154940685305e-58,7.951168411612293e-53,1.1309077538919093e-68,4.508657931424887e-57,3.4114880252828113e-122,8.274359937771387e-165,1.2649084537181541e-37,3.412966728773943e-121,1.0136784745778314e-137,8.006562522501775e-130,4.789053767303303e-118,6.448385420659131e-184,5.898571532996124e-135,7.927450939350917e-102,4.0564751146610706e-84,6.606575408169742e-99,6.212949382420521e-69,1.3705920682100162e-36,6.738906474346516e-88,2.5511175781021937e-120,4.400849758522721e-162,1.337806708780312e-26,3.1528041687527546e-158,3.6478539228041584e-137,3.96883338570638e-93,4.705717183974398e-92,1.131452737359602e-156,1.810638395812064e-67,1.3329714594340406e-66,3.528747481866076e-47,5.294395714376771e-174,2.5864808408944466e-85,1.2606595309757442e-122,5.734195809937655e-123,2.1729213243432726e-47,1.6116801878839211e-87,3.674199904551918e-264,1.0613343122649226e-68,4.223775294092425e-87,5.476756771278657e-126,0.09090980370936425,4.2757731598631404e-15,0.09090976382653174,0.09090980420111675,9.365150683623307e-70,3.367807719125304e-198,3.9822224158149126e-44
442,2.204901409629535e-24,4.207338245508731e-88,2.645025080739248e-90,6.760214363645544e-24,9.018381268887603e-300,4.495730875072975e-80,1.9793030746552594e-141,1.7669738213060426e-33,3.829896480777731e-33,1.189211849960605e-182,0.9999298947493589,1.1007975541468925e-110,6.849995768050197e-84,3.190487826694616e-70,1.9441776089184422e-94,3.639440293194887e-165,1.3503052510716532e-53,4.562556427438049e-55,6.039300131051398e-66,6.816992546326017e-98,1.4617061792917255e-23,4.860583774663146e-72,5.006834601236052e-77,5.708338071054781e-88,9.47896331866652e-127,3.266030143160769e-86,2.4893037891252927e-37,6.343463659312099e-80,3.6784922416448998e-56,1.6158733067540427e-80,4.9654187509877995e-62,4.164212875336965e-31,2.226596980854864e-71,5.202643079788582e-92,1.0733146551570892e-79,9.881901856748243e-108,1.7405340271389747e-119,7.931069859511274e-115,2.6614481578524548e-114,4.299614561184947e-77,2.1588603262825217e-94,3.0406559803474036e-70,1.6033051835618855e-42,8.492394803701831e-63,6.217594352438815e-44,5.140103040599292e-90,2.638355357679304e-92,1.155020855758557e-127,3.716169006160472e-62,1.7228495982533383e-08,5.972017159836563e-59,3.111541267688857e-84,6.354166659996745e-53,3.506108781266137e-53,7.402482301163091e-55,2.6470178655237536e-58,1.3899152370578077e-77,2.788930385542557e-172,2.9444269103019735e-57,1.4095230560066406e-132,4.2258503312989366e-109,4.121692382163648e-92,9.160752940124946e-106,2.6995122098844927e-213,4.295534992026096e-65,1.5265170130811105e-72,4.459225391394594e-56,1.9400844315338988e-76,4.774839180995054e-31,7.403042103359833e-28,1.7478041708717278e-68,8.363654108456862e-143,2.2427555803561218e-117,4.987497438310818e-21,1.9435045754025016e-124,1.9026969335471718e-133,8.350660930359691e-105,5.2288172181431124e-77,2.209920641547578e-155,3.3937588767017693e-59,8.159161302199811e-101,2.688215562135073e-30,6.897898672090796e-192,7.274435909538279e-38,1.7614358395933338e-93,1.0616229791919418e-134,3.909061952778713e-32,8.270806366133605e-73,6.623062950337612e-176,4.066184159203245e-84,2.01969125127948e-28,5.10436343966359e-103,4.7036184574658307e-39,4.752256451373576e-24,7.008802214506636e-05,2.2542335061760935e-79,1.645289725788346e-64,1.0515645274449199e-119,4.384896242478135e-40
447,8.1116002408968e-62,5.3103543538325765e-151,7.561457957587841e-76,1.1648334867315099e-24,0.0,2.708577781482036e-72,9.27335135567153e-90,1.61420617058636e-60,2.838488908984154e-57,5.506663149352686e-245,2.0520993029340596e-50,1.7274364368861107e-121,1.7833852422831557e-100,4.869577044565415e-96,5.590379528039084e-135,1.6219246128422923e-163,6.290015047137936e-111,2.191229709058434e-25,6.333834357562401e-100,1.1597667125989976e-128,9.023349666195858e-79,6.4560242281121665e-118,2.8533609852275303e-78,2.174826661663528e-107,1.05634389576945e-125,6.756786398013283e-101,4.3642918631901305e-45,3.78263413224494e-42,2.1099811730509215e-53,2.5673525932142055e-80,3.1357353905367784e-76,3.7788261359988824e-27,1.7052399975613165e-72,1.4017612361742322e-59,3.730949411395385e-63,1.1020803144874628e-145,9.655010555284967e-85,4.420648085206545e-97,3.880763662422411e-85,1.1066113902761083e-70,6.730588048898154e-71,3.194119949802497e-68,1.4736164464137405e-63,1.3935874866170135e-42,1.2116503163249527e-15,5.375131619730491e-07,3.176360660006308e-98,1.1107932918339008e-155,3.147135904036666e-87,5.017590733153873e-69,4.2079619414597875e-38,5.003532349848802e-56,2.565569546169375e-32,3.642770901935034e-70,2.441482668663636e-54,3.2717698209572473e-47,6.95267867500151e-111,4.26870040666551e-63,0.9999990406586701,2.1907822492458386e-83,2.6114231861182906e-74,6.465385189241818e-77,1.152817810469666e-54,3.606173284146969e-141,2.2064474604886437e-136,2.0373744214872144e-71,1.2416500987552834e-52,8.202637508174728e-67,3.1708960892808275e-50,1.2156248521049217e-11,3.384798153715683e-83,2.837924328952406e-106,3.656241765740779e-136,3.2174321416631608e-31,5.406736162868393e-213,2.459753952968447e-99,2.4423202422873965e-43,8.102129135156842e-78,4.131480916878144e-163,1.8137523909056975e-37,1.0552314382307746e-67,4.218160104329119e-07,5.458465769852652e-87,2.0214343314874415e-53,7.961567772754111e-78,6.751829646104092e-82,2.3077185081910873e-39,7.55594645985431e-54,1.0923757986682015e-221,1.5713333312047434e-105,7.853055940118517e-27,4.6538637034374757e-101,7.578380497894475e-45,4.779728991200695e-72,1.4011936394789056e-41,3.393477517682366e-81,1.580477953825512e-56,8.97937414206433e-112,5.843684300417357e-101
448,1.4734055598306773e-39,2.80903829391547e-104,3.624005476434723e-84,2.7463654108814967e-10,0.0,4.4401456352173826e-70,4.006267623582476e-95,1.8995330975327074e-43,3.002311514854476e-22,1.8699042881831805e-184,1.7910282291766317e-14,8.681793931839197e-99,3.686064717154648e-66,1.318437082734725e-83,2.178304439792948e-94,2.8502216116233947e-159,3.0263546650518166e-76,1.0672096334928788e-47,1.1536472566584525e-117,3.6068779709248734e-98,3.0458907192727565e-43,2.5297208671778412e-82,4.702767894019586e-71,6.072500745926586e-100,1.2629200647798043e-132,5.034293680924614e-92,3.623645696513302e-35,2.4937250893813693e-97,4.7692447965438215e-62,2.7442024633363998e-78,1.5740968185032164e-68,3.908158827517329e-24,4.054346671944051e-69,8.79532893952188e-74,4.078738171460885e-77,2.1083666466995505e-154,4.0460931772077884e-103,6.102289725688652e-100,8.019812705032195e-101,2.2473107084327376e-68,6.039749423851855e-81,3.601935269744299e-45,3.575198410494698e-92,1.2769953107772772e-65,1.812789858504449e-77,2.3313431754257403e-50,5.272542688653369e-68,4.930971123993028e-127,2.001785351676628e-56,8.304027798050462e-56,3.7625963439895694e-30,2.5838126509953245e-76,3.921527627525982e-42,5.0898800662566135e-37,1.3687938913869345e-41,8.067415756044712e-34,3.711238155723815e-76,7.392146401182807e-152,5.657064377581922e-35,1.390925280774733e-107,6.44926491133908e-107,6.5338493847839736e-111,3.6445700925090166e-99,1.8364447726030494e-185,8.104288452530066e-90,1.2803234204194551e-62,1.4638918878646884e-71,4.3659440594513215e-82,7.595311760663783e-33,7.87301502918639e-31,4.657134183873428e-81,3.7991808729568565e-131,1.3985851499907963e-134,4.452034620125359e-47,5.262721689740508e-146,4.6910238891924985e-106,1.9137107989662392e-76,2.1460930088398187e-82,3.2692721018334603e-134,4.062683060875509e-49,6.050083586215467e-87,1.4995090947163454e-37,8.549435425617286e-155,3.1231215095661135e-32,1.0354788777898298e-86,1.580267945883925e-108,1.9195513603897403e-32,2.4396346914444628e-61,7.482146704729518e-219,1.9447292242312522e-94,1.763373465816227e-66,9.491347895682188e-98,1.8071843361592444e-49,2.592955620042498e-43,0.9999999997253455,1.0292440013716279e-72,3.541130591710116e-66,9.388484921104127e-134,1.2989232905818602e-56
