Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
1.2148603432466594e-06,6.03746153216913e-08,2.7376032420100727e-07,1.8972990116014148e-05,1.6676448266490067e-06,4.4211451223876587e-07,3.254995808743598e-08,2.0232061138348247e-06,2.2916030226705126e-07,4.802739582437557e-07,0.0004945050793007926,1.034568630523481e-06,1.0024386310843865e-05,1.1215693036748676e-05,1.1673187497313869e-06,7.672178108432985e-08,5.335449808601797e-07,1.8162777479208207e-06,7.106367761812956e-05,1.6212288520671846e-06,4.6528437634800215e-07,4.7991943429588055e-06,1.8229967944959166e-06,1.3727198837560127e-06,1.5669886564948459e-06,1.744719580703007e-05,2.2729268266262573e-05,1.6825877437608285e-08,0.00018729554728970458,6.750173496383189e-08,8.222459251967545e-05,1.0345503916264834e-07,3.0067846149200344e-05,1.1831357630508336e-06,4.687939754021657e-07,8.377064844007228e-06,1.8949376560942288e-07,4.1758632455388966e-09,9.684185783128183e-09,1.6747771849922674e-07,1.6485574588323004e-09,5.352487293520678e-09,2.0612532793009704e-06,1.793631219143986e-06,9.899448019874874e-06,4.3659148613677153e-07,2.215192346090071e-05,2.4608025046423737e-08,1.5306654938383448e-06,4.9449965452712044e-06,1.6658797425086594e-05,6.14236235848285e-07,8.483591453007753e-05,0.0016416803455402043,1.35887807882946e-05,0.0018161904848938595,0.001377503651041871,3.712085725030192e-08,1.7071088694518004e-08,4.979915165791016e-09,5.531445130163135e-07,3.856782029881055e-06,4.561571062540295e-06,9.723792709373533e-07,0.00012841510931046028,0.00011811353087467531,1.5325016952239366e-05,4.97130078377568e-06,0.00030417728948180966,0.9912143668602297,5.54779933957485e-05,3.4229792414658386e-05,3.3418470477584974e-07,0.0005746795255909371,6.396909219921661e-06,9.657051319839358e-06,1.6680502230192666e-07,1.3987272295638358e-06,1.3275991295195363e-07,1.2534504349934855e-05,6.244448959534793e-06,4.879877891237084e-06,9.706627819697003e-08,0.00018563323443481413,1.9629374084712057e-07,1.8520464185132002e-06,0.0010667658170246297,5.724313959623481e-07,7.911576593445555e-06,8.47702885023674e-08,1.155239304179791e-06,2.481438431202271e-06,8.036942079178284e-06,5.205647260401833e-05,1.7115349633316982e-07,2.6320183841386648e-08,1.2879353362420204e-05,2.871470281808196e-06,0.00018294663373909022
5.1003426073142836e-09,2.5317434944428928e-09,1.1580823494635886e-05,5.582727197638767e-07,6.3899916169450784e-12,1.1462491571302729e-09,6.461356482635132e-07,6.666154569288958e-11,3.0757921072124043e-11,1.8015836916300047e-12,3.236112672454142e-12,1.0003506020604104e-11,1.7678223153940604e-09,2.3926339191373177e-12,5.222447960817768e-12,1.5570606520141203e-09,9.095764833253993e-12,6.287057387033306e-09,2.820045177430948e-11,1.0787419877797852e-06,1.9214689480275775e-11,3.635914481230787e-10,2.027718883719531e-10,5.595473166354237e-10,1.6306888976456e-08,2.6772280244846626e-08,1.589360332509089e-08,3.0855052954147556e-07,5.5490381379852725e-11,5.511930520534707e-11,2.3532767111295704e-08,2.5309705531595554e-10,7.703147290158939e-10,2.6428046989919856e-13,9.75509537438165e-07,1.17074560461982e-13,1.7369121808277104e-05,2.773619892625315e-06,5.492088779800311e-07,2.688940109786174e-07,1.54061902533191e-05,4.564490106739277e-08,5.074604262567869e-08,8.152973762062906e-07,1.9123240985899063e-11,5.330071299087012e-07,6.667724512769398e-14,6.734289090500024e-05,2.92854049134288e-09,4.080548422689197e-12,6.178120049454677e-05,2.7628573080220483e-12,2.6439633522804487e-11,3.754201737883667e-12,4.2925795810294293e-10,1.809525449572111e-10,3.315532186232786e-12,4.576086158962266e-06,9.465361307608711e-06,1.0541879048529257e-06,2.9554514260439797e-08,1.3354943543094508e-08,1.0333976391209732e-10,1.4632992329646488e-06,5.5626859216026867e-14,6.386282757125236e-09,7.334441945363489e-12,0.00011291176736425552,2.46086876219401e-07,2.0690903913013332e-07,3.198001623301754e-09,6.087996516137857e-09,4.4807030730689996e-08,1.070955776051594e-07,3.129441205220501e-15,2.523738292755073e-12,0.00010091294382196965,3.5823601536031473e-10,1.1434933724500911e-11,1.2019265973886855e-08,5.759240807098055e-13,1.024484785919039e-07,3.881836407913269e-06,1.7430529356870645e-12,2.58466696677085e-09,1.5816415205683558e-05,2.425416173167744e-07,0.9995592489640321,8.938359219078857e-13,4.361573011836691e-07,8.398692331363536e-08,9.329336766971289e-12,2.741921533293144e-12,7.99196363777836e-15,3.9224042067222855e-07,1.702838341537392e-07,6.370837839533542e-06,3.95078892363565e-11,1.2272170595239794e-09
1.2190104520836276e-05,3.472985192536978e-08,1.3166476010967926e-07,1.5085232088646728e-07,5.3395819881451604e-08,4.2812336556156474e-08,2.1163622959865013e-09,2.6779201690363264e-07,5.351985957226481e-07,9.967089300225261e-07,3.0691502542066654e-06,5.521486605681876e-08,4.280204823619167e-06,3.939047422683382e-07,8.932992330635847e-10,1.2748498050398557e-08,2.9608616382364984e-09,3.6110443195102064e-08,4.302112996017015e-07,9.161021681108247e-09,3.6180361483326203e-06,2.4257167175627202e-09,5.93993880086773e-09,3.0737120807533724e-06,4.64645827683923e-08,1.236086496887563e-07,1.0915279644591581e-07,9.913666342367803e-11,1.697377559174459e-08,1.5368288181578087e-09,5.6458078447769616e-11,1.0145313166508488e-06,6.739031575705265e-07,8.541471550003497e-05,1.3813735779478447e-10,4.950614512835159e-07,1.0008689694857959e-11,4.788745251883168e-10,3.511027905445156e-09,9.18749349848029e-09,2.6152029320031775e-11,4.377577738409477e-08,3.537992243887642e-11,2.59692509617389e-10,1.0741129698909175e-07,2.884699029775032e-07,3.494634831680113e-05,6.483480440397563e-11,1.61804696402178e-07,2.5221106876040605e-08,2.0594146219963724e-10,1.423569509326891e-07,1.1190816360048064e-07,6.466985316791494e-06,0.0011121162741320645,7.979128429805138e-07,1.0629803509802168e-07,5.99742135614322e-11,5.01045641051436e-09,1.1652478192286533e-08,3.852484372304881e-07,3.7044291898659745e-08,1.1030446694457971e-07,1.5333229539367154e-11,2.043297116255237e-07,0.9987030168197935,1.2235513836483627e-09,5.077119786214246e-10,1.080590586859872e-07,3.0377906047577535e-08,5.8354293590781485e-06,1.5941279117675334e-07,9.514892864643358e-09,4.883410925023143e-10,8.733458760021132e-06,3.1653732174811236e-06,1.719821834698164e-08,2.624023952022233e-10,7.582375514392886e-08,2.240717839632243e-07,9.587599762460172e-07,2.471669791591367e-10,3.7921208800831755e-10,8.299312642004323e-10,8.725575193553904e-09,2.958627631046094e-07,2.456263322130113e-07,5.766608822115785e-09,1.725838025470818e-07,9.144940106382447e-11,2.758433416488106e-09,2.9253988070621175e-07,2.60409252651599e-07,1.0499993812134679e-06,1.9870736512418023e-11,9.652352039843964e-11,5.2719062771736546e-11,8.556582482697968e-08,1.8671613585600282e-06
1.4809970031750786e-11,8.744117182012341e-15,9.036751828122003e-12,1.1190808762543159e-10,8.090763821863054e-14,2.2617353895319815e-11,2.3111689888052415e-14,5.9670504846123135e-18,1.729078669704786e-16,2.149424478211106e-13,2.1090179043874472e-10,3.0249059002024656e-16,2.366467064965552e-11,2.5330875848253253e-14,1.0035728304127493e-07,3.6363339149613566e-13,2.3664165248730963e-08,1.2285537784582367e-13,1.2800434357045482e-06,3.2778962610059854e-13,1.590081016145453e-12,1.8735595679203708e-08,1.8956189270130877e-09,3.235543559689503e-12,3.558958367644274e-08,4.0012471750780753e-10,2.980177339374279e-08,8.266871209458328e-08,5.850613027702146e-12,1.573674924969283e-14,2.679617660708501e-11,1.1971112577729037e-10,1.088444415079505e-12,5.877911866283058e-15,1.758251054316467e-10,4.096684152296098e-11,1.4916486427227735e-10,2.2406490113788014e-13,3.152886240693211e-14,6.278501090624677e-14,7.513725693403588e-05,1.887509087870269e-08,1.836519675481902e-10,2.1818033639479976e-06,2.2962828177330713e-11,1.4958316012807536e-14,1.6819906631696204e-12,6.239464472775231e-13,1.942660152290719e-15,5.289394973235049e-09,1.939184477892377e-10,4.688349022927714e-08,2.0758165188047392e-16,3.7979350630202927e-13,3.862492029031304e-14,4.310482990980162e-14,2.096316224658115e-09,2.8740890668980003e-11,2.9036101412028065e-11,2.3320672670804066e-12,9.690962114906177e-13,8.770770314896926e-11,1.1085575947649687e-09,2.9750470249131393e-09,9.439994037704831e-12,1.2381125006590198e-11,1.7882985999187997e-12,1.114005208618128e-12,1.1512203744255515e-11,6.8328276289032395e-15,1.834258962112975e-12,2.378854695443495e-11,9.154603840406202e-09,4.815836170795953e-11,1.3296931272269255e-09,6.067964959957306e-12,6.47193072042785e-11,0.0004368262944585134,8.463344408417752e-11,1.8738808818949664e-15,4.1715897037810657e-14,6.49275425861282e-13,2.453731621291149e-12,4.5382743767908717e-10,5.4922024057103176e-14,9.898431873108848e-12,2.330594139981848e-09,2.6034726263076735e-12,1.6840184233076967e-09,7.693185176041495e-13,7.030842482744155e-13,3.998199672832764e-08,1.2572783652822056e-15,8.885522287752648e-13,1.105602424295203e-12,4.636668049445987e-10,3.454533687228063e-08,0.9994841125571621,4.76007164282227e-12
2.8875394310959364e-10,4.0070777000825994e-13,1.3730705586614124e-15,5.939833850142544e-12,7.186682338224451e-12,1.6703453233117067e-09,1.212920219372144e-19,2.5665005123998184e-16,2.6801052734330428e-14,8.554731974300498e-09,4.48151645839394e-09,9.014511751170162e-17,6.610515481675611e-11,5.380964215233252e-14,4.006251148888423e-11,9.250682078535708e-16,1.2512505044872459e-08,1.894071432911588e-17,1.1735741559648198e-12,4.880251310545506e-14,1.347648728580839e-14,3.7634218644589e-08,3.1809357771031556e-15,5.813089733889892e-17,7.67901937281335e-13,7.551372152560138e-16,6.549987656514133e-08,2.3306549474859503e-11,9.480816370433871e-16,2.0583176984414824e-14,2.276662780337354e-22,1.1881322225364526e-09,2.2922416464318536e-11,2.2731615672375494e-12,1.263728478378669e-13,3.3359159095161255e-12,2.338136525980909e-14,1.5308045352321063e-15,3.722943465473066e-10,2.064883869220739e-12,5.777754927432343e-18,6.539076990567345e-09,8.7777623131488e-12,7.517687351475801e-14,6.328593802637993e-11,2.4126255930329916e-17,3.492424985013911e-08,2.6517218505883436e-18,1.504513703020998e-14,5.079292683980133e-12,6.342044374898581e-15,6.208122819943711e-07,4.687374463283768e-16,1.168309417606457e-10,6.550656251248837e-08,4.165226486978467e-11,1.2079793697834588e-06,5.730761318231421e-16,1.5891288184798766e-13,6.905735737118438e-12,4.8903078090403075e-14,2.1673917211677762e-10,6.987168414014905e-14,1.1526737805565737e-10,7.355735539395996e-07,2.6265398401858095e-10,1.1655181753516066e-11,1.0577078391178534e-17,3.690715726508196e-06,8.400145031572525e-12,5.861190962056024e-16,9.861914628986125e-15,3.7542978487401893e-10,1.1427907252280621e-16,2.6866887607736917e-08,0.9999928186798733,4.003219273198955e-12,1.6370448888002033e-08,6.393197463351892e-08,3.216686281163109e-15,1.199239994598881e-13,4.875028099014115e-17,1.1241242546940287e-15,1.578718052091563e-07,6.840607145527221e-11,3.8579482005300674e-13,2.7667099535874913e-14,6.118096481220346e-16,1.3782511509415269e-08,2.610768301652788e-15,3.648288102000233e-14,7.598874084163085e-14,2.416193731676199e-13,9.814777543424898e-14,1.0976954009447097e-13,8.188414395955935e-15,1.5123756048528658e-13,4.0676059674242413e-07,1.0915912102761534e-13
3.478022560503238e-12,1.1837107100090313e-09,2.14782813263379e-08,7.876251038039255e-11,3.546871499671894e-10,4.819172673842247e-08,2.1060097127519537e-13,3.5036563345575657e-13,1.838666936463048e-13,1.176615356113561e-10,1.0040887260285546e-08,1.8203519612354244e-13,8.29827003014889e-12,3.268792508368905e-12,3.1341570349449546e-11,6.723855826610315e-10,3.9782408787012465e-09,1.616450595972322e-14,1.2477382543310144e-12,3.881677789480702e-11,1.053473220104056e-10,0.9999975125115538,1.5251836916526204e-08,3.2562023621826886e-08,1.1715951816902477e-10,3.6120316136422495e-08,2.3142620491618094e-12,7.717692848128599e-10,5.171796382407875e-12,1.4052933769952404e-07,1.8454364350499224e-08,8.44056927516917e-07,3.3177882224914385e-09,2.6867665626083877e-11,2.008957827130482e-07,3.543400469238283e-11,1.6775725830215776e-08,6.746281833387144e-11,8.320352814308113e-11,1.3808923514595272e-07,3.0758911552031626e-11,1.687149241750507e-10,8.230077845126702e-10,2.885011850996057e-12,4.1345282219051096e-10,8.588478085234949e-13,1.3131693745434385e-08,3.334589580885077e-13,3.220261701113458e-14,3.666747982686103e-12,9.218642645061266e-12,1.010105054099308e-08,1.071239916634846e-12,6.93821597694423e-13,6.314978458370777e-09,5.020956371374948e-10,3.3918549856730845e-08,4.3320747803242765e-10,2.8488101016941843e-14,2.5069636006153366e-13,4.584698755394348e-12,6.829859369723096e-10,1.2769033453266403e-09,1.9326796530447593e-11,5.100347629288464e-08,9.121761303543342e-12,6.7340333227347365e-09,3.036306672680586e-10,3.7920958155390437e-07,1.9208112725163604e-12,1.8572343818305068e-12,1.1753690343703657e-13,3.9504756336480606e-08,3.461119205186977e-12,4.027892956702971e-10,1.7863831333428253e-09,2.990375914449816e-12,2.0928134085348205e-08,1.1942648168318046e-10,9.120032438428165e-11,1.5652035930706557e-13,2.5888676123885337e-10,4.4043051879946935e-13,1.0132643887333551e-08,1.2224431578944055e-10,1.6671571403794132e-12,4.5126439869399723e-13,3.957758110848212e-11,1.0222980107449978e-08,4.835166158598778e-13,7.336909411163526e-12,2.0910596303905963e-12,3.772820346110961e-12,2.100874418021071e-12,4.429966209799353e-10,3.006293910864237e-13,3.988022931946015e-08,1.5062697433510368e-07,1.743480752768508e-07
2.100528805540077e-13,5.61359275714001e-10,5.9274923329785455e-12,8.021104779411676e-11,2.266209547432022e-10,2.1604923472362554e-10,6.272683850023296e-10,2.4760892260835197e-10,6.811776148846742e-12,4.1567839585981174e-11,5.803914803896681e-13,1.6138538630077414e-08,1.114250375677037e-10,3.417744919344651e-11,3.457756752274172e-13,7.44384527042313e-07,6.405892014002054e-13,2.2400264986348427e-11,6.8625466232635566e-12,5.030379722988334e-11,2.3362934371483718e-09,8.653566255493885e-09,9.706687055889387e-08,2.2572818120608893e-07,2.2424237020745307e-09,5.03969778593457e-09,4.702603396808579e-14,2.216587733268752e-12,1.0841932223971645e-05,0.9999846833958076,5.036419107735757e-08,6.5258882988036e-11,1.0822222709332578e-09,3.6492627912585963e-08,3.238104310691582e-09,1.7527025113963197e-10,3.6811119016284995e-08,2.3504433455667645e-06,5.138158365148731e-08,2.2463095450142828e-10,3.093168521021658e-11,2.902863464768297e-14,2.8972398778453034e-11,2.7163760469745234e-13,1.0302133006610785e-12,2.8918092439993436e-11,2.408580557640468e-10,1.1184162666848408e-11,1.9298247764054762e-10,4.1899025253875596e-11,1.9575255727560912e-14,9.438869281777136e-09,5.6359751479213385e-09,4.115778484242096e-12,8.457766903901998e-09,4.8665659181855665e-08,5.0286847949255154e-12,1.2001156478275502e-09,2.4383109531540766e-13,1.2924136938443843e-12,4.037225120090034e-11,2.5531643948840923e-10,1.0628058021083899e-07,1.5618100569779883e-13,1.5707473779760156e-10,3.1199433307350517e-09,5.307341354647208e-10,9.611463510554907e-09,4.444865255761198e-12,3.270875554698426e-11,2.0086419161899727e-07,2.740065504707431e-11,2.3886764564282573e-09,2.3330020024427797e-11,1.7023451206343357e-12,1.6117311128371163e-13,3.3498358639372484e-12,2.8741718131856233e-11,1.1391780183482223e-12,4.3268572935305817e-07,3.952209256191628e-09,2.5186352151267585e-10,9.984434530766563e-12,1.3077882909165143e-14,9.354069392235462e-11,2.758008608068364e-12,4.6138081767702e-13,2.206835195001568e-10,7.136875587870587e-10,8.874435562542392e-12,1.529290419205116e-10,4.599963636534137e-12,1.895018850767978e-09,1.6959734273786258e-09,4.2040017008116994e-13,1.0258272594753096e-13,1.025295466065829e-09,4.680441245889372e-13,4.886179112503109e-10
2.2794165752275896e-11,1.938131205877894e-09,4.12217129040971e-08,1.3725766579517919e-09,9.287543164328404e-10,7.463169757740437e-07,2.480695061946928e-12,3.5510572808167454e-12,5.533631392624867e-13,5.060052366075001e-10,6.220546582075138e-08,4.696543563880129e-12,1.043717897557586e-10,8.599773431674971e-11,3.658223133123523e-10,4.177584164993152e-09,1.2596013321293788e-08,5.594924567681152e-14,1.7702215354202984e-11,1.700970417976367e-09,3.23992500421657e-11,0.9999497912214474,6.299604733031053e-08,1.385805832437559e-08,7.054887681547834e-09,1.104118347238533e-07,4.0514248590414994e-10,5.231122993766932e-09,2.2161683101773991e-10,4.809620997200206e-06,2.3688726039244078e-09,3.118346994835446e-05,3.35375206320334e-09,4.786848436904751e-11,1.4619626498659356e-07,3.4774048632543805e-10,7.119101447113802e-07,3.092593010892427e-10,3.4014856765886667e-07,5.045233541160767e-08,4.181195464704133e-11,1.3235161416564916e-09,8.655663568521442e-09,9.011554250009292e-10,2.7656206363351814e-09,6.826608117355208e-11,1.5776569702077799e-06,1.1246047386133085e-12,6.041443534187279e-12,9.619883660663203e-10,1.7746448688105513e-09,3.046304589908304e-08,4.464840641373496e-12,4.826106992691629e-11,1.00670455680691e-08,6.254314976529481e-08,7.458877956534495e-07,8.840408695753931e-09,6.697020911747034e-13,2.1133524801314948e-12,1.5575381141912135e-11,4.760526457194071e-09,4.4127478503697136e-09,7.425977011096582e-10,2.297690006214514e-08,3.726732244678218e-11,3.81516822594837e-09,5.407520235994772e-09,5.3721580938845696e-06,2.0264694331036453e-12,1.392292032336998e-11,6.211274543985744e-12,6.324394286138689e-07,4.13875362282281e-11,6.292581137012896e-10,9.228559679201857e-08,1.9838598506139604e-10,3.519980492033596e-07,2.339339694595188e-09,1.6351910387501125e-10,1.289201025110517e-12,6.901338806338534e-11,5.023900647412463e-12,2.1346823323324022e-08,1.6806562101633859e-09,7.220606099466821e-11,6.659216867946663e-12,1.3338340068642077e-09,2.913793000986272e-07,1.0585430659891204e-11,1.9619354676273017e-11,8.07536310796698e-12,7.353999086918923e-10,1.4306943293716062e-11,2.2784398897428944e-08,1.1274437827781878e-11,6.764421064395878e-08,2.3101202600804774e-06,2.2306925857670927e-07
1.800854882073724e-10,5.100374646056047e-07,3.939854218050755e-12,3.476016855334405e-15,1.2513224889221047e-08,8.688708426438891e-13,5.249216505294432e-09,1.0264448816498676e-07,1.029531752402832e-06,2.0389141612602252e-08,1.9643510501961245e-11,0.9999274871909596,6.28993540671946e-09,5.5434008424344276e-06,2.156841681406439e-05,1.6894089941218727e-10,6.0092445014757006e-09,3.5883072333398818e-09,1.5288348871782914e-11,1.0859022770315283e-09,2.4078490050601624e-10,4.338380886133515e-13,7.297771139765973e-11,8.26290848183447e-12,1.369086102465078e-10,1.2126029523716387e-12,1.9859629717617705e-09,2.056331852721008e-13,1.370989132954273e-12,7.283864068630212e-09,5.294511205616923e-10,3.667018670634441e-15,5.023422352069322e-13,4.710240356811087e-10,1.7195064557632535e-12,6.957682887904578e-11,6.230904032844383e-12,4.5544285880296093e-10,1.8920920312315352e-11,3.0739862731285384e-13,5.937095962330922e-11,2.6634887429480074e-13,1.1580458303545571e-12,1.0818301636840865e-10,1.9729868530073753e-12,4.89145439288003e-13,2.174197908411053e-11,1.3656173499752836e-08,7.637881829135173e-06,5.448707678185713e-06,3.365270153631152e-14,5.314173573357936e-16,4.973479469960589e-08,2.993216309912551e-10,1.538363035010794e-11,3.1605483641431072e-12,2.1813646559789405e-13,1.709450722368975e-10,1.1194997092546614e-10,1.822627470512867e-11,3.1095412519291605e-12,1.888690912449571e-12,4.038785563210993e-10,6.704494536437974e-10,1.0296023662472274e-11,3.739995618847824e-13,1.0860422298982548e-10,1.0841009126723444e-09,6.120120346839763e-13,3.143249761022002e-13,1.396098455947206e-10,1.4790080038690912e-09,1.884358118134532e-14,8.689927563699081e-10,1.1759250879271448e-10,5.998942141264181e-11,1.419189788159159e-11,2.625301620319631e-12,2.2202694744346154e-11,3.314133356498342e-08,1.8549817947251806e-08,1.6007197432784157e-10,8.550280628503898e-12,3.8359536228098305e-11,2.389362947797645e-12,1.6419003997446463e-10,2.3672085533050507e-09,1.7392377554436563e-12,2.919049527095221e-11,1.5250029492368565e-07,3.6159111675256997e-12,8.844858383581405e-09,2.8667230293648333e-07,1.7379641022001756e-08,2.9608709841357713e-09,3.0012797332497762e-05,9.944094980214526e-11,1.887947252684504e-13,4.766179916664735e-10
2.462676748614434e-07,1.1703435848928492e-09,3.676385819688016e-09,2.558211221488807e-09,3.335663974140929e-09,2.2274060325830914e-11,7.499279027236397e-12,7.995903784393626e-07,2.137409545774783e-09,3.9172105840641684e-10,0.9999829429567015,7.91750615943803e-11,1.7774940202502636e-09,2.562477982432345e-08,3.6637849368369973e-10,1.735698154565557e-11,5.542229581611238e-08,1.345168751921317e-11,1.0238442689434708e-07,1.2798778206255395e-11,2.376312033965242e-09,3.888495179493708e-09,1.6656502516821738e-10,4.937717108153882e-10,1.6393027653026672e-11,2.1391860851724994e-10,7.47012536107645e-10,5.406913143293281e-12,2.5478408084859515e-08,1.9037638192912736e-11,1.6379122640485498e-08,1.1046215536882261e-07,4.512644765613984e-08,7.255316971524058e-10,2.0145637675741392e-11,6.862711387169795e-07,4.2774605808676784e-13,5.21167708135448e-13,6.1714891358470705e-12,2.4008395238275135e-14,1.6346395433817447e-13,4.611816691002243e-12,5.044728763926863e-08,8.510224375053572e-11,2.106859264059038e-06,4.464411955907062e-11,2.0353049817107706e-08,1.1333335396640022e-12,2.1464569395794534e-11,6.70158077306125e-06,1.3386607774099012e-12,3.632216221278729e-12,3.76907677041982e-10,1.4983569537328848e-08,2.71211762501976e-11,2.694471316162071e-11,3.9643186111220015e-09,7.227728345020815e-13,9.131384417827106e-11,5.08937133659703e-13,7.739336753131223e-10,2.1949736115233185e-09,9.7806850100384e-11,4.296322317612661e-12,2.3006911371729567e-06,6.838824751565748e-10,2.0843686091510216e-09,4.271407552806158e-10,1.1175483465532754e-07,6.135469174215004e-10,4.59146496481725e-09,7.357640157257272e-09,2.101310753016165e-11,1.1553920363863276e-06,4.6988569211435315e-08,5.488126251887238e-09,3.9168000671764503e-13,2.3108483879109947e-11,2.5216298207967607e-11,2.1080305931416912e-10,5.3759304285947635e-11,7.609494159065349e-09,6.537692978565248e-13,4.22123784897621e-08,1.3660064883403356e-10,3.032410322674852e-11,4.908359407605833e-08,2.1187362112437188e-12,5.3870426074911065e-09,5.910134420518024e-10,1.2639211211412866e-07,5.7846435261266865e-09,1.3529776786778243e-06,3.008962919371711e-07,4.431962058410824e-08,2.9545853820954483e-11,4.3874611402191337e-13,1.2342155089755624e-10,4.4586167749732443e-07
